Protocol,Smart Contract Name,Repo Link,Category,Smart Contract Address
,Stargate-Pool (MAI),https://github.com/stargate-protocol/stargate/tree/main/contracts,DeFi;Bridge,0x9cef9a0b1bE0D289ac9f4a98ff317c33EAA84eb8
,Stargate-Pool (METIS),https://github.com/stargate-protocol/stargate/tree/main/contracts,DeFi;Bridge,0xd8772edBF88bBa2667ed011542343b0eDDaCDa47
,Stargate-Pool (metis.USDT),https://github.com/stargate-protocol/stargate/tree/main/contracts,DeFi;Bridge,0x430Ebff5E3E80A6C58E7e6ADA1d90F5c28AA116d
,Stargate-Pool (mETH),https://github.com/stargate-protocol/stargate/tree/main/contracts,DeFi;Bridge,0xa572d137666dcbadfa47c3fc41f15e90134c618c
,Stargate-LPStaking,https://github.com/stargate-protocol/stargate/tree/main/contracts,DeFi;Bridge,0xB0D502E938ed5f4df2E681fE6E419ff29631d62b
,Stargate-LPStakingTimeMetis,https://github.com/stargate-protocol/stargate/tree/main/contracts,DeFi;Bridge,0x1c3000b8f475A958b87c73a5cc5780Ab763122FC
UMA Protocol,UMA Protocol- Finder,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x40f941E48A552bF496B154Af6bf55725f18D77c3
,UMA Protocol-VotingToken,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x04Fa0d235C4abf4BcF4787aF4CF447DE572eF828
,UMA Protocol-IdentifierWhitelist,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0xcF649d9Da4D1362C4DAEa67573430Bd6f945e570
,UMA Protocol-Voting,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x8B1631ab830d11531aE83725fDa4D86012eCCd77
,UMA Protocol-Registry,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x3e532e6222afe9Bcf02DCB87216802c75D5113aE
,UMA Protocol-FinancialContractsAdmin,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x4E6CCB1dA3C7844887F9A5aF4e8450d9fd90317A
,UMA Protocol-Store,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x54f44eA3D2e7aA0ac089c4d8F7C93C27844057BF
,UMA Protocol-Governor,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x592349F7DeDB2b75f9d4F194d4b7C16D82E507Dc
,UMA Protocol-DesignatedVotingFactory,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0xDE7c02aD2b925587Bd16724810f994a2948c4a38
,UMA Protocol-DesignatedVotingV2Factory,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x6B46a05f7f9F73d927abD99F5CB5c5652944C94F
,UMA Protocol-TokenFactory,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x52E60e859fe0e1a36F3d4cbaE1e2d6953f4b83B3
,UMA Protocol-AddressWhitelist,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0xdBF90434dF0B98219f87d112F37d74B1D90758c7
,UMA Protocol-ExpiringMultiPartyLib,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0xa10648Da824330d7C7670E26a234bEf442E77f20
,UMA Protocol-ExpiringMultiPartyCreator,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0xddfC7E3B4531158acf4C7a5d2c3cB0eE81d018A5
,UMA Protocol-OptimisticOracle,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0xc43767f4592df265b4a9f1a398b97ff24f38c6a6
,UMA Protocol-OptimisticOracleV2,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0xA0Ae6609447e57a42c51B50EAe921D701823FFAe
,UMA Protocol-PerpetualLib,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x026ed73A36b37B871Be7bfd25D1C62B9bfB358b5
,UMA Protocol-PerpetualCreator,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0xE9f67235C1B0EE401e5F5e119fB9DFc9753F10F9
,UMA Protocol-DSProxyFactory,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0xAB75727d4e89A7f7F04f57C00234a35950527115
,UMA Protocol-DSGuardFactory,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x63200E25db9Af015d1e3240D30269d29D80830F6
,UMA Protocol-MockOracleAncillary,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x514Ae88aB0d24088C0a9d8E76E66457DF200fEe3
,UMA Protocol-OracleRootTunnel,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x34dF79AB1F3Cb70445834e71D725f83A6d3e03eb
,UMA Protocol-GovernorRootTunnel,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x4F490F4835B3693A8874aee87D7CC242c25DCCAf
,UMA Protocol-LongShortPairCreator,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x439a990f83250FE2E5E6b8059F540af1dA1Ba04D
,UMA Protocol-BinaryOptionLongShortPairFinancialProductLibrary,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x072819Bb43B50E7A251c64411e7aA362ce82803B
,UMA Protocol-CoveredCallLongShortPairFinancialProductLibrary,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x37780b718c19F7f06D41f3c68C3A78ECB2Ca191f
,UMA Protocol-LinearLongShortPairFinancialProductLibrary,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x488211B646b909C490d942f456481BeAE52fde27
,UMA Protocol-RangeBondLongShortPairFinancialProductLibrary,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0xc1f4e05738E5a7B7CB1f22bB689359CCb1610DA4
,UMA Protocol-CappedYieldDollarLongShortPairFinancialProductLibrary,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x048bddE0E6D7340390B90C6d5019F8E73C1e1d8A
,UMA Protocol-SimpleSuccessTokenLongShortPairFinancialProductLibrary,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0xc803B46CD8d343dd583f56bbe742D2f600DccF13
,UMA Protocol-SuccessTokenLongShortPairFinancialProductLibrary,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x67DE29D1A34FF2ea2b8C390B326456F4CBBE628F
,UMA Protocol-SkinnyOptimisticOracle,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0xeE3Afe347D5C74317041E2618C49534dAf887c24
,UMA Protocol-Arbitrum_ParentMessenger,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x278C6e83876B6D7163a2141B0eB6404a07EBcAB7
,UMA Protocol-OracleHub,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x8fE658AeB8d55fd1F3E157Ff8B316E232ffFF372
,UMA Protocol-GovernorHub,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x94520d90A4EBaA98e5A7B8D6809463f65198C104
,UMA Protocol-Multicall2,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x5ba1e12693dc8f9c48aad8770482f4739beed696
,UMA Protocol-Optimism_ParentMessenger,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x7Fc15F642B66D07BB0641cbCcA28cf624448B52B
,UMA Protocol-Optimism_ParentMessenger,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x6455D800D1Dbf9B1C3a63c67CcF22B9308728dC4
,UMA Protocol-Base_ParentMessenger,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x721bA6f9A0a44657f008f3d68C6dBdDeDBDE831A
,UMA Protocol-Blast_ParentMessenger,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0xe3C52FB4c395165b13f8184644D60357e7D3b995
,UMA Protocol-Proposer,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x226726Ac52e6e948D1B7eA9168F9Ff2E27DbcbB5
,UMA Protocol-OptimisticOracleV3,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0xfb55F43fB9F48F63f9269DB7Dde3BbBe1ebDC0dE
,UMA Protocol-FixedSlashSlashingLibrary,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x9a406ba5a99983250fd663947b3c968d387ce5cd
,UMA Protocol-VotingV2,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x004395edb43EFca9885CEdad51EC9fAf93Bd34ac
,UMA Protocol-GovernorV2,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x7b292034084A41B9D441B71b6E3557Edd0463fa8
,UMA Protocol-ProposerV2,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x50efaC9619225d7fB4703C5872da978849B6E7cC
,UMA Protocol-EmergencyProposer,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x91F1804aCaf87C2D34A34A70be1bb16bB85D6748
,UMA Protocol-VotingUpgraderV2,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x13852D4AF390d8C3404c0577fd8B8E43389A290b
,UMA Protocol-OptimisticGovernor,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0x28CeBFE94a03DbCA9d17143e9d2Bd1155DC26D5d
,UMA Protocol-OriginValidator,https://github.com/UMAprotocol/protocol/tree/master/packages/core,DeFi;Oracle,0xed883ce9bb10416FF3113FDB4Abcb9830617aD27
rhino.fi,rhino.fi-Deposit proxy,https://github.com/rhinofi/contracts_public/tree/master/,DeFi;DEX,0xeD9d63a96c27f87B07115b56b2e3572827f21646
,rhino.fi-StarkEx Bridge,https://github.com/rhinofi/contracts_public/tree/master/,DeFi;DEX,0x5d22045daceab03b158031ecb7d9d06fad24609b
,rhino.fi-Fast Withdrawal Transfer Proxy,https://github.com/rhinofi/contracts_public/tree/master/,DeFi;DEX,0xc3ca38091061e3e5358a52d74730f16c60ca9c26
,rhino.fi-DA Committee,https://github.com/rhinofi/contracts_public/tree/master/,DeFi;DEX,0x28780349a33eee56bb92241baab8095449e24306
,rhino.fi-DVF Token,https://github.com/rhinofi/contracts_public/tree/master/,DeFi;DEX,0xdddddd4301a082e62e84e43f474f044423921918
,rhino.fi-xDVF Token,https://github.com/rhinofi/contracts_public/tree/master/,DeFi;DEX,0xdddd0e38d30dd29c683033fa0132f868597763ab
,rhino.fi-DAO,https://github.com/rhinofi/contracts_public/tree/master/,DeFi;DEX,0x4788Aa3bECBf5f7c9Fd058372b4a3FC7C75DF201
,rhino.fi-DAO Vested Treasury,https://github.com/rhinofi/contracts_public/tree/master/,DeFi;DEX,0x65d57b1e6570f5c636b8dd64c186ac304a4c0ce9
,rhino.fi-AMM factory,https://github.com/rhinofi/contracts_public/tree/master/,DeFi;DEX,0x1264f802364E0776b9A9e3d161B43c7333aC08b2
,rhino.fi-AMM router,https://github.com/rhinofi/contracts_public/tree/master/,DeFi;DEX,0xDD1891fea0446f56726d4c4eDFc11cA13F943CA2
,rhino.fi-AMM LP Proxy beacon,https://github.com/rhinofi/contracts_public/tree/master/,DeFi;DEX,0x0bCa65bf4b4c8803d2f0B49353ed57CAAF3d66Dc
,rhino.fi-AMM LP implmementation,https://github.com/rhinofi/contracts_public/tree/master/,DeFi;DEX,0x329F5a8d24503fC00B31b229835b6452A6723ae4
Mountain Protocol,Mountain Protocol- USDM Token,https://github.com/mountainprotocol/tokens/tree/main/contracts,DeFi;RWA,0x59D9356E565Ab3A36dD77763Fc0d87fEaf85508C
Maple Finance,Maple Finance-governor,https://github.com/maple-labs/maple-core/blob/main/contracts/test/user/Governor.sol,DeFi;Lending,0xd6d4Bcde6c816F17889f1Dd3000aF0261B03a196
,Maple Finance-securityAdmin,https://github.com/maple-labs/maple-core/blob/main/contracts/test/user/SecurityAdmin.sol,DeFi;Lending,0x6b1A78C1943b03086F7Ee53360f9b0672bD60818
,Maple Finance-operationalAdmin,https://github.com/maple-labs/maple-core/,DeFi;Lending,0xCe1cE7c7F436DCc4E28Bc8bf86115514d3DC34E8
,Maple Finance-globalAdmin,https://github.com/maple-labs/maple-core/,DeFi;Lending,0x0D8b2C1F11c5f9cD51de6dB3b256C1e3b0800200
,Maple Finance-fixedTermLoanFactory,https://github.com/maple-labs/fixed-term-loan/,DeFi;Lending,0x36a7350309B2Eb30F3B908aB0154851B5ED81db0
,Maple Finance-fixedTermLoanFactoryV2,https://github.com/maple-labs/fixed-term-loan/,DeFi;Lending,0xeA067DB5B32CE036Ee5D8607DBB02f544768dBC6
,Maple Finance-fixedTermLoanManagerFactory,https://github.com/maple-labs/fixed-term-loan/,DeFi;Lending,0x1551717AE4FdCB65ed028F7fB7abA39908f6A7A6
,Maple Finance-poolManagerFactory,https://github.com/maple-labs/fixed-term-loan/,DeFi;Lending,0xE463cD473EcC1d1A4ecF20b62624D84DD20a8339
,Maple Finance-withdrawalManagerCyclicalFactory,https://github.com/maple-labs/fixed-term-loan/,DeFi;Lending,0xb9e25B584dc4a7C9d47aEF577f111fBE5705773B
,Maple Finance-liquidatorFactory,https://github.com/maple-labs/fixed-term-loan/,DeFi;Lending,0xa2091116649b070D2a27Fc5C85c9820302114c63
,Maple Finance-openTermLoanFactory,https://github.com/maple-labs/fixed-term-loan/,DeFi;Lending,0x6Fad515Fc046DD17166453A79725f50b917b7cF6
,Maple Finance-openTermLoanManagerFactory,https://github.com/maple-labs/fixed-term-loan/,DeFi;Lending,0x90b14505221a24039A2D11Ad5862339db97Cc160
,Maple Finance-withdrawalManagerQueueFactory,https://github.com/maple-labs/withdrawal-manager-cyclical/blob/main/contracts/MapleWithdrawalManagerFactory.sol,DeFi;Lending,0xca33105902E8d232DDFb9f71Ff3D79C7E7f2C4e5
,Maple Finance-aqruPool,https://github.com/maple-labs/pool-v2/blob/main/contracts/MaplePool.sol,DeFi;Lending,0xe9d33286f0E37f517B1204aA6dA085564414996d
,Maple Finance-aqruPoolManager,https://github.com/maple-labs/proxy-factory/blob/main/contracts/,DeFi;Lending,0xA9c908Ee077eE26B52137FfF714150C7Eb69E160
,Maple Finance-aqruFixedTermLoanManager,https://github.com/maple-labs/proxy-factory/blob/main/contracts/,DeFi;Lending,0xd05998A1940294E3E49f99DBB13fe20A3483F5Ae
,Maple Finance-aqruOpenTermLoanManager,https://github.com/maple-labs/proxy-factory/blob/main/contracts/,DeFi;Lending,0x483082e93635ef280bc5E9f65575A7ff288aBA33
,Maple Finance-aqruWithdrawalManagerCyclical,https://github.com/maple-labs/withdrawal-manager-cyclical/blob/main/contracts/,DeFi;Lending,0x515f77Fc8E1473591a89181a2Cf6CD0AAf3f932d
,Maple Finance-aqruPoolDelegateCover,https://github.com/maple-labs/pool-v2/blob/main/contracts/,DeFi;Lending,0x845bD1C0DBeA5eacd97E6B4544a48176F5f31Db9
,Maple Finance-cashUSDCPool,https://github.com/maple-labs/pool-v2/blob/main/contracts/,DeFi;Lending,0xfe119e9C24ab79F1bDd5dd884B86Ceea2eE75D92
,Maple Finance-cashUSDCPoolManager,https://github.com/maple-labs/pool-v2/blob/main/contracts/,DeFi;Lending,0x219654A61a0BC394055652986BE403fa14405Bb8
,Maple Finance-cashUSDCFixedTermLoanManager,https://github.com/maple-labs/proxy-factory/blob/main/contracts,DeFi;Lending,0xf4d4a5270aa834A2a77011526447fDF1e227018f
,Maple Finance-cashUSDCOpenTermLoanManager,https://github.com/maple-labs/proxy-factory/blob/main/contracts,DeFi;Lending,0xfAB269CB4Ab4D33A61e1648114f6147742F5eeCC
,Maple Finance-cashUSDCWithdrawalManagerQueue,https://github.com/maple-labs/proxy-factory/blob/main/contracts,DeFi;Lending,0x447dcEa1d616f792645ed6E71bC32955A0dBcbAa
,Maple Finance-cashUSDCPoolDelegateCover,https://github.com/maple-labs/pool-v2/blob/main/contracts/,DeFi;Lending,0x324bd0ae17CCBc16F17ffC085E5B03Fd2aCf0A72
,Maple Finance-blueChipSecuredUSDCPool,https://github.com/maple-labs/pool-v2/blob/main/contracts/,DeFi;Lending,0xc1dD3F011290F212227170F0D02F511EBF57E433
,Maple Finance-blueChipSecuredUSDCPoolManager,https://github.com/maple-labs/pool-v2/blob/main/contracts/,DeFi;Lending,0x5eE9587Bf5f4ccceEEd87B0216a31EBb513fAC25
,Maple Finance-blueChipSecuredUSDCFixedTermLoanManager,https://github.com/maple-labs/proxy-factory/,DeFi;Lending,0x91582bDFEF0Bf36Fc326A4aB9b59aAcD61c105fF
,Maple Finance-blueChipSecuredUSDCOpenTermLoanManager,https://github.com/maple-labs/proxy-factory/,DeFi;Lending,0xdC9b93A8A336fe5dc9DB97616eA2118000d70fc0
,Maple Finance-blueChipSecuredUSDCWithdrawalManagerQueue,https://github.com/maple-labs/proxy-factory/,DeFi;Lending,0xf18066Db3A9590C401e1841598ad90663B4C6d23
,Maple Finance-blueChipSecuredUSDCPoolDelegateCover,https://github.com/maple-labs/proxy-factory/,DeFi;Lending,0x773C634B1c12A4A7036eeeA21586dAeD1Df313C5
,Maple Finance-highYieldCorpUSDCPool,https://github.com/maple-labs/pool-v2/blob/main/contracts/,DeFi;Lending,0x6174A27160f4D7885Db4FFeD1C0b5fbD66c87F3a
,Maple Finance-highYieldCorpUSDCPoolManager,https://github.com/maple-labs/pool-v2/blob/main/contracts/,DeFi;Lending,0x81525e55ccfec06f11f1Fdeaf446652c4eC2064F
,Maple Finance-highYieldCorpUSDCFixedTermLoanManager,https://github.com/maple-labs/proxy-factory/,DeFi;Lending,0xEca9d2C5f81DD50DCe7493104467dC33362a436F
,Maple Finance-highYieldCorpUSDCOpenTermLoanManager,https://github.com/maple-labs/proxy-factory/,DeFi;Lending,0x2638802a78D6a97d0041CC7B52fb9A80994424cd
,Maple Finance-highYieldCorpUSDCWithdrawalManagerQueue,https://github.com/maple-labs/proxy-factory/,DeFi;Lending,0xEb7B1e9C750190214cDFbbAf0ABE398A5e47D230
,Maple Finance-highYieldCorpUSDCPoolDelegateCover,https://github.com/maple-labs/proxy-factory/,DeFi;Lending,0xc6cfB7C88d1F072B92984adfcA19D3711C97B416
,Maple Finance-highYieldCorpWETHPool,https://github.com/maple-labs/pool-v2/blob/main/contracts/,DeFi;Lending,0xCCBc525ED9d85Ad8325b7b6C4C6A79f5566dEa3B
,Maple Finance-highYieldCorpWETHPoolManager,https://github.com/maple-labs/pool-v2/blob/main/contracts/,DeFi;Lending,0xed8b578A01f3CD65488fC19D37E2285eF934e54A
,Maple Finance-highYieldCorpWETHFixedTermLoanManager,https://github.com/maple-labs/proxy-factory/,DeFi;Lending,0xc82095C002E726e4b3C8c26eE769b44C772ef9f7
,Maple Finance-highYieldCorpWETHOpenTermLoanManager,https://github.com/maple-labs/proxy-factory/,DeFi;Lending,0xe3AAC29001c769FAfCef0df072ca396e310ed13b
,Maple Finance-highYieldCorpWETHWithdrawalManagerQueue,https://github.com/maple-labs/proxy-factory/,DeFi;Lending,0x58A534945f357aa0d2fb56b8BDf7dfA1073bd7a1
,Maple Finance-highYieldCorpWETHPoolDelegateCover,https://github.com/maple-labs/proxy-factory/,DeFi;Lending,0x93cdDB2482812A314DDD6aa90007a41F954ef3eB
,Maple Finance-securedLendingUSDCPool,https://github.com/maple-labs/pool-v2/blob/main/contracts/,DeFi;Lending,0xC39a5A616F0ad1Ff45077FA2dE3f79ab8eb8b8B9
,Maple Finance-securedLendingUSDCPoolManager,https://github.com/maple-labs/pool-v2/blob/main/contracts/,DeFi;Lending,0x9ceF7d1D390A4811bBa1BC40A53B40a506C33B19
,Maple Finance-securedLendingUSDCFixedTermLoanManager,https://github.com/maple-labs/proxy-factory/,DeFi;Lending,0x78a13c2f24dF55feeF7f8C895396cf1DD21Cf56f
,Maple Finance-securedLendingUSDCOpenTermLoanManager,https://github.com/maple-labs/proxy-factory/,DeFi;Lending,0xb50D675f3C6D18ce5cCAc691354f92aFebD1675E
,Maple Finance-securedLendingUSDCWithdrawalManagerQueue,https://github.com/maple-labs/proxy-factory/,DeFi;Lending,0x8A665131e796203a5232527fac441480e02fbB7F
,Maple Finance-securedLendingUSDCPoolDelegateCover,https://github.com/maple-labs/proxy-factory/,DeFi;Lending,0x98005A88A32F1A88f68598aB8Ba7dB914Aa6d626
,Maple Finance-syrupUSDCPool,https://github.com/maple-labs/pool-v2/blob/main/contracts/,DeFi;Lending,0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b
,Maple Finance-syrupUSDCPoolManager,https://github.com/maple-labs/pool-v2/blob/main/contracts/,DeFi;Lending,0x7ad5ffa5fdf509e30186f4609c2f6269f4b6158f
,Maple Finance-syrupUSDCFixedTermLoanManager,https://github.com/maple-labs/proxy-factory/,DeFi;Lending,0x4a1c3f0d9ad0b3f9da085bebfc22dea54263371b
,Maple Finance-syrupUSDCOpenTermLoanManager,https://github.com/maple-labs/proxy-factory/,DeFi;Lending,0x6aceb4caba81fa6a8065059f3a944fb066a10fac
,Maple Finance-syrupUSDCWithdrawalManagerQueue,https://github.com/maple-labs/proxy-factory/,DeFi;Lending,0x1bc47a0dd0fdab96e9ef982fdf1f34dc6207cfe3
,Maple Finance-syrupUSDCPoolDelegateCover,https://github.com/maple-labs/proxy-factory/,DeFi;Lending,0x9e62FE15d0E99cE2b30CE0D256e9Ab7b6893AfF5
,Maple Finance-fixedTermLoanV400Implementation,https://github.com/maple-labs/fixed-term-loan,DeFi;Lending,0xe7Bd3cc389B2182E6eC350fa9c90670dD76c061c
,Maple Finance-fixedTermLoanV400Initializer,https://github.com/maple-labs/fixed-term-loan,DeFi;Lending,0xDAa12dd385CbD04C60494efBbE8E757Ec1B649Ca
,Maple Finance-fixedTermLoanV400Migrator,https://github.com/maple-labs/fixed-term-loan,DeFi;Lending,0xb4Be919810c6F4ce20b2D3cC221FD5D737B46C3E
,Maple Finance-fixedTermLoanV501Implementation,https://github.com/maple-labs/fixed-term-loan,DeFi;Lending,0x98b7893C5717aF41d3e351c6e3445Be02a062A90
,Maple Finance-fixedTermLoanV501Initializer,https://github.com/maple-labs/fixed-term-loan,DeFi;Lending,0x8F596D2f57C26FB1CD22F25c9a686e38A62Ce137
,Maple Finance-fixedTermLoanV501Migrator,https://github.com/maple-labs/fixed-term-loan,DeFi;Lending,0xAf19511EA6Ad222695A762Ce01b33fd2d777992c
,Maple Finance-fixedTermLoanV502Implementation,https://github.com/maple-labs/fixed-term-loan,DeFi;Lending,0x7a6F2C7B4F6aD1cB00AB23ECc5b41D25dA439005
,Maple Finance-fixedTermLoanV502Migrator,https://github.com/maple-labs/fixed-term-loan,DeFi;Lending,0x6D4416E6C0536fD33127d38Af21bc912475584E3
,Maple Finance-openTermLoanV101Implementation,https://github.com/maple-labs/fixed-term-loan,DeFi;Lending,0x085176E2a201c90cE506be00BFc4f411bf9b3998
,Maple Finance-openTermLoanV101Initializer,https://github.com/maple-labs/fixed-term-loan,DeFi;Lending,0xED9D14F83eddd08572c403175FFf41c42a35a149
,Maple Finance-liquidatorV200Implementation,https://github.com/maple-labs/fixed-term-loan,DeFi;Lending,0xe6a03Ba967172a1FF218FEE686445f444258021A
,Maple Finance-fixedTermLoanManagerV200Implementation,https://github.com/maple-labs/fixed-term-loan,DeFi;Lending,0x9303aed6231F131F8e61D579cb69aea4DF365F3D
,Maple Finance-fixedTermLoanManagerV200Initializer,https://github.com/maple-labs/fixed-term-loan,DeFi;Lending,0x1cAddEC2A39232253D0a2424C21543f216284bf2
,Maple Finance-fixedTermLoanManagerV301Implementation,https://github.com/maple-labs/fixed-term-loan,DeFi;Lending,0x5b97c9DccE2693844b90Cea40ba1fD15Bf99Eb01
,Maple Finance-fixedTermLoanManagerV301Initializer,https://github.com/maple-labs/fixed-term-loan,DeFi;Lending,0xcbe920B1931DA57069b12A19Bc6d11Ad7B5adaBD
,Maple Finance-OpenTermLoanManagerV100Implementation,https://github.com/maple-labs/fixed-term-loan/,DeFi;Lending,0xbAD003DA1e107f537Ae2f687f5FE7a7aFFe9B241
,Maple Finance-OpenTermLoanManagerV100Initializer,https://github.com/maple-labs/fixed-term-loan/,DeFi;Lending,0x20d0B31c2620c28D22489BaBFeF9445c7d952921
,Maple Finance-PoolManagerV100Implementation,https://github.com/maple-labs/proxy-factory,DeFi;Lending,0x09Fe53d404fBE13750047eCdB64Ec6aa6Fae46e6
,Maple Finance-PoolManagerV100Initializer,https://github.com/maple-labs/proxy-factory,DeFi;Lending,0x0B240bf499773905802eE4DE43f96407C436d549
,Maple Finance-PoolManagerV200Implementation,https://github.com/maple-labs/proxy-factory,DeFi;Lending,0xb918c805B33B02895F6F06c2EfA31d178678c947
,Maple Finance-PoolManagerV300Implementation,https://github.com/maple-labs/proxy-factory,DeFi;Lending,0x0055c00ba4Dec5ed545A5419C4d430daDa8cb1CE
,Maple Finance-PoolManagerV300Initializer,https://github.com/maple-labs/proxy-factory,DeFi;Lending,0x252C44A1630095504E3D3972b9b296f5ED494911
,Maple Finance-PoolManagerV300Migrator,https://github.com/maple-labs/proxy-factory,DeFi;Lending,0x9450d0D19802Ae0aDD44565752CDAB70E0A1C6ed
,Maple Finance-PoolManagerV301Implementation,https://github.com/maple-labs/proxy-factory,DeFi;Lending,0x5b1D19AC5420bA8819aad6C0B98A41095E5C86c2
,Maple Finance-PoolManagerV301Migrator,https://github.com/maple-labs/proxy-factory,DeFi;Lending,0x9d07A8373E9ABE5A430cCD161d6373e248D7778F
,Maple Finance-WithdrawalManagerCyclicalV100Implementation,https://github.com/maple-labs/proxy-factory,DeFi;Lending,0xB12EC38e3508b0919fa989A0e60fde489b46F430
,Maple Finance-WithdrawalManagerCyclicalV100Initializer,https://github.com/maple-labs/proxy-factory,DeFi;Lending,0x1063dCa836894b12f29003CA2899ff806A2B0B31
,Maple Finance-WithdrawalManagerCyclicalV110Implementation,https://github.com/maple-labs/proxy-factory,DeFi;Lending,0xCc4e684916aA7Fa0E4fAEF2359B49A755f89C75b
,Maple Finance-WithdrawalManagerCyclicalV110Initializer,https://github.com/maple-labs/proxy-factory,DeFi;Lending,0x485bA3F5235F150bF8e4Afbd3a25c266cDAdD9Dd
,Maple Finance-WithdrawalManagerQueueV100Implementation,https://github.com/maple-labs/proxy-factory,DeFi;Lending,0x899B57Bbd8597aa2d1898476504f479c982c5c2c
,Maple Finance-WithdrawalManagerQueueV100Initializer,https://github.com/maple-labs/proxy-factory,DeFi;Lending,0x637f8dC4C4d07D1CC30ae131fA94A060dee6be96
,Maple Finance-globalsV2Implementation,https://github.com/maple-labs/maple-core/blob/main/contracts/,DeFi;Lending,0x562374079a8A07417ec4A69d5d52F9CBa796d364
,Maple Finance-globalsV3Implementation,https://github.com/maple-labs/maple-core/blob/main/contracts/,DeFi;Lending,0x5A64417823E8382a7e8957E4411873FE758E73a8
,Maple Finance-accountingChecker,https://github.com/maple-labs/maple-core/blob/main/contracts/,DeFi;Lending,0x78da667CaADD8827690111BEBeCA875723fEAf7C
,Maple Finance-globals,https://github.com/maple-labs/globals-v2/tree/main/contracts,DeFi;Lending,0x804a6F5F667170F545Bf14e5DDB48C70B788390C
,Maple Finance-treasury,https://github.com/maple-labs/maple-core/blob/main/contracts/,DeFi;Lending,0xa9466EaBd096449d650D5AEB0dD3dA6F52FD0B19
